id,block,trials,c_elastic,c_inelastic,total_actions,trial_reward,ss_transition,num_tries,rewarded,Reward
615f338fdbb7744db42e0f7f,1,22,0.34,0.33,2,150,1,2,1,1
615f338fdbb7744db42e0f7f,1,23,0.34,0.33,1,0,0,1,0,0
615f338fdbb7744db42e0f7f,1,24,0.34,0.33,2,0,0,2,0,0
615f338fdbb7744db42e0f7f,1,25,0.34,0.33,2,0,0,2,0,0
615f338fdbb7744db42e0f7f,1,26,0.34,0.33,2,150,0,2,1,1
615f338fdbb7744db42e0f7f,1,27,0.34,0.33,2,150,1,2,1,1
615f338fdbb7744db42e0f7f,1,28,0.34,0.33,2,150,0,2,1,1
615f338fdbb7744db42e0f7f,1,29,0.34,0.33,2,0,0,2,0,0
615f338fdbb7744db42e0f7f,2,0,0,0.2,3,0,0,3,0,0
615f338fdbb7744db42e0f7f,2,1,0,0.2,3,150,1,3,1,1
615f338fdbb7744db42e0f7f,2,2,0,0.2,3,0,0,3,0,0
615f338fdbb7744db42e0f7f,2,3,0,0.2,3,150,0,3,1,1
615f338fdbb7744db42e0f7f,2,4,0,0.2,3,0,0,3,0,0
615f338fdbb7744db42e0f7f,2,5,0,0.2,3,150,1,3,1,1
615f338fdbb7744db42e0f7f,2,6,0,0.2,0,0,0,0,0,0
615f338fdbb7744db42e0f7f,2,7,0,0.2,0,0,0,0,0,0
615f338fdbb7744db42e0f7f,2,8,0,0.2,2,0,0,2,0,0
615f338fdbb7744db42e0f7f,2,9,0,0.2,0,0,0,0,0,0
615f338fdbb7744db42e0f7f,2,10,0,0.2,3,0,0,3,0,0
615f338fdbb7744db42e0f7f,2,11,0,0.2,1,150,1,1,1,1
615f338fdbb7744db42e0f7f,2,12,0,0.2,1,0,0,1,0,0
615f338fdbb7744db42e0f7f,2,13,0,0.2,0,0,0,0,0,0
615f338fdbb7744db42e0f7f,2,14,0,0.2,0,0,0,0,0,0
615f338fdbb7744db42e0f7f,2,15,0,0.2,0,0,0,0,0,0
615f338fdbb7744db42e0f7f,2,16,0,0.2,0,0,0,0,0,0
615f338fdbb7744db42e0f7f,2,17,0,0.2,2,0,0,2,0,0
615f338fdbb7744db42e0f7f,2,18,0,0.2,0,150,1,0,1,1
615f338fdbb7744db42e0f7f,2,19,0,0.2,0,0,0,0,0,0
615f338fdbb7744db42e0f7f,2,20,0,0.2,0,150,1,0,1,1
615f338fdbb7744db42e0f7f,2,21,0,0.2,0,0,0,0,0,0
615f338fdbb7744db42e0f7f,2,22,0,0.2,0,0,0,0,0,0
615f338fdbb7744db42e0f7f,2,23,0,0.2,0,0,0,0,0,0
615f338fdbb7744db42e0f7f,2,24,0,0.2,0,0,0,0,0,0
615f338fdbb7744db42e0f7f,2,25,0,0.2,0,150,1,0,1,1
615f338fdbb7744db42e0f7f,2,26,0,0.2,0,0,0,0,0,0
615f338fdbb7744db42e0f7f,2,27,0,0.2,0,0,0,0,0,0
615f338fdbb7744db42e0f7f,2,28,0,0.2,0,0,0,0,0,0
615f338fdbb7744db42e0f7f,2,29,0,0.2,0,0,0,0,0,0
615f338fdbb7744db42e0f7f,3,0,0.7,0.2,3,0,0,3,0,0
615f338fdbb7744db42e0f7f,3,1,0.7,0.2,3,150,0,3,1,1
615f338fdbb7744db42e0f7f,3,2,0.7,0.2,3,150,0,3,1,1
615f338fdbb7744db42e0f7f,3,3,0.7,0.2,3,150,1,3,1,1
615f338fdbb7744db42e0f7f,3,4,0.7,0.2,3,150,0,3,1,1
615f338fdbb7744db42e0f7f,3,5,0.7,0.2,1,150,1,1,1,1
615f338fdbb7744db42e0f7f,3,6,0.7,0.2,1,0,0,1,0,0
615f338fdbb7744db42e0f7f,3,7,0.7,0.2,2,0,0,2,0,0
615f338fdbb7744db42e0f7f,3,8,0.7,0.2,1,150,0,1,1,1
615f338fdbb7744db42e0f7f,3,9,0.7,0.2,1,0,0,1,0,0
615f338fdbb7744db42e0f7f,3,10,0.7,0.2,1,150,1,1,1,1
615f338fdbb7744db42e0f7f,3,11,0.7,0.2,1,0,0,1,0,0
615f338fdbb7744db42e0f7f,3,12,0.7,0.2,2,150,0,2,1,1
615f338fdbb7744db42e0f7f,3,13,0.7,0.2,2,0,0,2,0,0
615f338fdbb7744db42e0f7f,3,14,0.7,0.2,0,0,0,0,0,0
615f338fdbb7744db42e0f7f,3,15,0.7,0.2,2,0,0,2,0,0
615f338fdbb7744db42e0f7f,3,16,0.7,0.2,1,0,0,1,0,0
615f338fdbb7744db42e0f7f,3,17,0.7,0.2,1,0,0,1,0,0
615f338fdbb7744db42e0f7f,3,18,0.7,0.2,3,150,0,3,1,1
615f338fdbb7744db42e0f7f,3,19,0.7,0.2,1,150,1,1,1,1
615f338fdbb7744db42e0f7f,3,20,0.7,0.2,0,0,0,0,0,0
615f338fdbb7744db42e0f7f,3,21,0.7,0.2,0,0,0,0,0,0
615f338fdbb7744db42e0f7f,3,22,0.7,0.2,2,150,0,2,1,1
615f338fdbb7744db42e0f7f,3,23,0.7,0.2,2,150,1,2,1,1
615f338fdbb7744db42e0f7f,3,24,0.7,0.2,2,0,0,2,0,0
615f338fdbb7744db42e0f7f,3,25,0.7,0.2,0,0,0,0,0,0
615f338fdbb7744db42e0f7f,3,26,0.7,0.2,2,150,0,2,1,1
615f338fdbb7744db42e0f7f,3,27,0.7,0.2,2,150,1,2,1,1
615f338fdbb7744db42e0f7f,3,28,0.7,0.2,2,0,0,2,0,0
615f338fdbb7744db42e0f7f,3,29,0.7,0.2,0,0,0,0,0,0
615f338fdbb7744db42e0f7f,4,0,0,0.9,3,150,0,3,1,1
615f338fdbb7744db42e0f7f,4,1,0,0.9,3,150,1,3,1,1
615f338fdbb7744db42e0f7f,4,2,0,0.9,3,150,0,3,1,1
615f338fdbb7744db42e0f7f,4,3,0,0.9,3,150,0,3,1,1
615f338fdbb7744db42e0f7f,4,4,0,0.9,3,0,0,3,0,0
615f338fdbb7744db42e0f7f,4,5,0,0.9,2,0,0,2,0,0
615f338fdbb7744db42e0f7f,4,6,0,0.9,2,150,0,2,1,1
615f338fdbb7744db42e0f7f,4,7,0,0.9,2,150,0,2,1,1
615f338fdbb7744db42e0f7f,4,8,0,0.9,2,150,1,2,1,1
615f338fdbb7744db42e0f7f,4,9,0,0.9,2,0,0,2,0,0
615f338fdbb7744db42e0f7f,4,10,0,0.9,2,0,0,2,0,0
615f338fdbb7744db42e0f7f,4,11,0,0.9,1,150,0,1,1,1
615f338fdbb7744db42e0f7f,4,12,0,0.9,1,150,1,1,1,1
615f338fdbb7744db42e0f7f,4,13,0,0.9,1,0,0,1,0,0
615f338fdbb7744db42e0f7f,4,14,0,0.9,2,150,0,2,1,1
615f338fdbb7744db42e0f7f,4,15,0,0.9,2,150,0,2,1,1
615f338fdbb7744db42e0f7f,4,16,0,0.9,2,150,0,2,1,1
615f338fdbb7744db42e0f7f,4,17,0,0.9,2,150,0,2,1,1
615f338fdbb7744db42e0f7f,4,18,0,0.9,2,150,1,2,1,1
615f338fdbb7744db42e0f7f,4,19,0,0.9,2,150,0,2,1,1
615f338fdbb7744db42e0f7f,4,20,0,0.9,2,150,0,2,1,1
615f338fdbb7744db42e0f7f,4,21,0,0.9,2,150,0,2,1,1
615f338fdbb7744db42e0f7f,4,22,0,0.9,2,150,0,2,1,1
615f338fdbb7744db42e0f7f,4,23,0,0.9,2,150,0,2,1,1
615f338fdbb7744db42e0f7f,4,24,0,0.9,2,150,1,2,1,1
615f338fdbb7744db42e0f7f,4,25,0,0.9,2,150,0,2,1,1
615f338fdbb7744db42e0f7f,4,26,0,0.9,2,0,1,2,0,0
615f338fdbb7744db42e0f7f,4,27,0,0.9,2,150,0,2,1,1
615f338fdbb7744db42e0f7f,4,28,0,0.9,2,150,0,2,1,1
615f338fdbb7744db42e0f7f,4,29,0,0.9,2,0,0,2,0,0
614ae8dbcd4d31f05be56645,1,0,0.34,0.33,3,0,0,3,0,0
614ae8dbcd4d31f05be56645,1,1,0.34,0.33,3,150,1,3,1,1
614ae8dbcd4d31f05be56645,1,2,0.34,0.33,3,150,0,3,1,1
614ae8dbcd4d31f05be56645,1,3,0.34,0.33,3,0,0,3,0,0
614ae8dbcd4d31f05be56645,1,4,0.34,0.33,3,150,0,3,1,1
614ae8dbcd4d31f05be56645,1,5,0.34,0.33,3,0,0,3,0,0
614ae8dbcd4d31f05be56645,1,6,0.34,0.33,1,0,0,1,0,0
614ae8dbcd4d31f05be56645,1,7,0.34,0.33,0,0,0,0,0,0
614ae8dbcd4d31f05be56645,1,8,0.34,0.33,3,150,0,3,1,1
614ae8dbcd4d31f05be56645,1,9,0.34,0.33,0,150,1,0,1,1
614ae8dbcd4d31f05be56645,1,10,0.34,0.33,0,0,0,0,0,0
614ae8dbcd4d31f05be56645,1,11,0.34,0.33,3,150,0,3,1,1
614ae8dbcd4d31f05be56645,1,12,0.34,0.33,3,150,1,3,1,1
614ae8dbcd4d31f05be56645,1,13,0.34,0.33,2,0,0,2,0,0
614ae8dbcd4d31f05be56645,1,14,0.34,0.33,3,150,0,3,1,1
614ae8dbcd4d31f05be56645,1,15,0.34,0.33,0,0,0,0,0,0
614ae8dbcd4d31f05be56645,1,16,0.34,0.33,0,0,0,0,0,0
614ae8dbcd4d31f05be56645,1,17,0.34,0.33,3,0,0,3,0,0
614ae8dbcd4d31f05be56645,1,18,0.34,0.33,0,0,0,0,0,0
614ae8dbcd4d31f05be56645,1,19,0.34,0.33,0,150,1,0,1,1
614ae8dbcd4d31f05be56645,1,20,0.34,0.33,3,150,0,3,1,1
614ae8dbcd4d31f05be56645,1,21,0.34,0.33,3,150,0,3,1,1
614ae8dbcd4d31f05be56645,1,22,0.34,0.33,3,150,1,3,1,1
614ae8dbcd4d31f05be56645,1,23,0.34,0.33,0,0,0,0,0,0
614ae8dbcd4d31f05be56645,1,24,0.34,0.33,0,0,0,0,0,0
614ae8dbcd4d31f05be56645,1,25,0.34,0.33,0,0,0,0,0,0
614ae8dbcd4d31f05be56645,1,26,0.34,0.33,3,150,0,3,1,1
614ae8dbcd4d31f05be56645,1,27,0.34,0.33,3,150,1,3,1,1
614ae8dbcd4d31f05be56645,1,28,0.34,0.33,0,0,0,0,0,0
614ae8dbcd4d31f05be56645,1,29,0.34,0.33,3,150,0,3,1,1
614ae8dbcd4d31f05be56645,2,0,0.4,0.5,3,150,1,3,1,1
614ae8dbcd4d31f05be56645,2,1,0.4,0.5,3,150,0,3,1,1
614ae8dbcd4d31f05be56645,2,2,0.4,0.5,3,150,0,3,1,1
614ae8dbcd4d31f05be56645,2,3,0.4,0.5,3,150,0,3,1,1
614ae8dbcd4d31f05be56645,2,4,0.4,0.5,3,150,0,3,1,1
614ae8dbcd4d31f05be56645,2,5,0.4,0.5,1,150,0,1,1,1
614ae8dbcd4d31f05be56645,2,6,0.4,0.5,1,0,0,1,0,0
614ae8dbcd4d31f05be56645,2,7,0.4,0.5,1,150,1,1,1,1
614ae8dbcd4d31f05be56645,2,8,0.4,0.5,1,150,0,1,1,1
614ae8dbcd4d31f05be56645,2,9,0.4,0.5,1,0,0,1,0,0
614ae8dbcd4d31f05be56645,2,10,0.4,0.5,1,150,0,1,1,1
614ae8dbcd4d31f05be56645,2,11,0.4,0.5,1,0,0,1,0,0
614ae8dbcd4d31f05be56645,2,12,0.4,0.5,1,150,1,1,1,1
614ae8dbcd4d31f05be56645,2,13,0.4,0.5,1,150,0,1,1,1
614ae8dbcd4d31f05be56645,2,14,0.4,0.5,1,150,0,1,1,1
614ae8dbcd4d31f05be56645,2,15,0.4,0.5,1,150,0,1,1,1
614ae8dbcd4d31f05be56645,2,16,0.4,0.5,1,150,1,1,1,1
614ae8dbcd4d31f05be56645,2,17,0.4,0.5,1,0,0,1,0,0
614ae8dbcd4d31f05be56645,2,18,0.4,0.5,1,0,0,1,0,0
614ae8dbcd4d31f05be56645,2,19,0.4,0.5,1,0,0,1,0,0
614ae8dbcd4d31f05be56645,2,20,0.4,0.5,0,0,0,0,0,0
614ae8dbcd4d31f05be56645,2,21,0.4,0.5,2,0,0,2,0,0
614ae8dbcd4d31f05be56645,2,22,0.4,0.5,1,150,1,1,1,1
614ae8dbcd4d31f05be56645,2,23,0.4,0.5,1,0,0,1,0,0
614ae8dbcd4d31f05be56645,2,24,0.4,0.5,0,0,0,0,0,0
614ae8dbcd4d31f05be56645,2,25,0.4,0.5,1,150,0,1,1,1
614ae8dbcd4d31f05be56645,2,26,0.4,0.5,1,150,0,1,1,1
614ae8dbcd4d31f05be56645,2,27,0.4,0.5,1,150,1,1,1,1
614ae8dbcd4d31f05be56645,2,28,0.4,0.5,0,0,0,0,0,0
614ae8dbcd4d31f05be56645,2,29,0.4,0.5,1,0,0,1,0,0
614ae8dbcd4d31f05be56645,3,0,0,0.7,3,150,0,3,1,1
614ae8dbcd4d31f05be56645,3,1,0,0.7,3,150,0,3,1,1
614ae8dbcd4d31f05be56645,3,2,0,0.7,3,150,0,3,1,1
614ae8dbcd4d31f05be56645,3,3,0,0.7,3,0,0,3,0,0
614ae8dbcd4d31f05be56645,3,4,0,0.7,3,150,1,3,1,1
614ae8dbcd4d31f05be56645,3,5,0,0.7,1,150,0,1,1,1
614ae8dbcd4d31f05be56645,3,6,0,0.7,1,0,0,1,0,0
614ae8dbcd4d31f05be56645,3,7,0,0.7,1,150,0,1,1,1
614ae8dbcd4d31f05be56645,3,8,0,0.7,0,150,1,0,1,1
614ae8dbcd4d31f05be56645,3,9,0,0.7,1,150,0,1,1,1
614ae8dbcd4d31f05be56645,3,10,0,0.7,1,150,0,1,1,1
614ae8dbcd4d31f05be56645,3,11,0,0.7,1,0,0,1,0,0
614ae8dbcd4d31f05be56645,3,12,0,0.7,0,0,0,0,0,0
614ae8dbcd4d31f05be56645,3,13,0,0.7,0,0,0,0,0,0
614ae8dbcd4d31f05be56645,3,14,0,0.7,1,150,1,1,1,1
614ae8dbcd4d31f05be56645,3,15,0,0.7,1,150,1,1,1,1
614ae8dbcd4d31f05be56645,3,16,0,0.7,1,150,0,1,1,1
614ae8dbcd4d31f05be56645,3,17,0,0.7,1,150,0,1,1,1
614ae8dbcd4d31f05be56645,3,18,0,0.7,1,150,0,1,1,1
614ae8dbcd4d31f05be56645,3,19,0,0.7,1,150,0,1,1,1
614ae8dbcd4d31f05be56645,3,20,0,0.7,1,0,0,1,0,0
614ae8dbcd4d31f05be56645,3,21,0,0.7,0,150,1,0,1,1
614ae8dbcd4d31f05be56645,3,22,0,0.7,1,150,0,1,1,1
614ae8dbcd4d31f05be56645,3,23,0,0.7,1,150,0,1,1,1
614ae8dbcd4d31f05be56645,3,24,0,0.7,1,150,0,1,1,1
614ae8dbcd4d31f05be56645,3,25,0,0.7,1,150,0,1,1,1
614ae8dbcd4d31f05be56645,3,26,0,0.7,1,0,0,1,0,0
614ae8dbcd4d31f05be56645,3,27,0,0.7,0,0,0,0,0,0
614ae8dbcd4d31f05be56645,3,28,0,0.7,0,0,0,0,0,0
614ae8dbcd4d31f05be56645,3,29,0,0.7,1,150,1,1,1,1
614ae8dbcd4d31f05be56645,4,0,0.4,0,3,150,0,3,1,1
614ae8dbcd4d31f05be56645,4,1,0.4,0,3,0,0,3,0,0
614ae8dbcd4d31f05be56645,4,2,0.4,0,3,150,0,3,1,1
614ae8dbcd4d31f05be56645,4,3,0.4,0,3,0,0,3,0,0
614ae8dbcd4d31f05be56645,4,4,0.4,0,3,150,1,3,1,1
614ae8dbcd4d31f05be56645,4,5,0.4,0,1,0,0,1,0,0
614ae8dbcd4d31f05be56645,4,6,0.4,0,2,0,0,2,0,0
614ae8dbcd4d31f05be56645,4,7,0.4,0,3,0,0,3,0,0
614ae8dbcd4d31f05be56645,4,8,0.4,0,0,150,1,0,1,1
614ae8dbcd4d31f05be56645,4,9,0.4,0,0,0,0,0,0,0
614ae8dbcd4d31f05be56645,4,10,0.4,0,0,150,1,0,1,1
614ae8dbcd4d31f05be56645,4,11,0.4,0,0,0,0,0,0,0
614ae8dbcd4d31f05be56645,4,12,0.4,0,0,0,0,0,0,0
614ae8dbcd4d31f05be56645,4,13,0.4,0,0,0,0,0,0,0
614ae8dbcd4d31f05be56645,4,14,0.4,0,3,0,0,3,0,0
614ae8dbcd4d31f05be56645,4,15,0.4,0,0,0,0,0,0,0
614ae8dbcd4d31f05be56645,4,16,0.4,0,0,0,0,0,0,0
614ae8dbcd4d31f05be56645,4,17,0.4,0,0,0,0,0,0,0
614ae8dbcd4d31f05be56645,4,18,0.4,0,0,150,1,0,1,1
614ae8dbcd4d31f05be56645,4,19,0.4,0,0,0,0,0,0,0
614ae8dbcd4d31f05be56645,4,20,0.4,0,0,0,0,0,0,0
614ae8dbcd4d31f05be56645,4,21,0.4,0,0,0,0,0,0,0
614ae8dbcd4d31f05be56645,4,22,0.4,0,0,150,1,0,1,1
614ae8dbcd4d31f05be56645,4,23,0.4,0,0,0,0,0,0,0
614ae8dbcd4d31f05be56645,4,24,0.4,0,0,0,0,0,0,0
614ae8dbcd4d31f05be56645,4,25,0.4,0,0,0,0,0,0,0
614ae8dbcd4d31f05be56645,4,26,0.4,0,0,150,1,0,1,1
614ae8dbcd4d31f05be56645,4,27,0.4,0,0,0,0,0,0,0
614ae8dbcd4d31f05be56645,4,28,0.4,0,0,0,0,0,0,0
614ae8dbcd4d31f05be56645,4,29,0.4,0,0,0,0,0,0,0
646e12b8cca43e4c726c45be,1,0,0.34,0.33,3,0,0,3,0,0
646e12b8cca43e4c726c45be,1,1,0.34,0.33,3,150,0,3,1,1
646e12b8cca43e4c726c45be,1,2,0.34,0.33,3,0,0,3,0,0
646e12b8cca43e4c726c45be,1,3,0.34,0.33,3,150,0,3,1,1
646e12b8cca43e4c726c45be,1,4,0.34,0.33,3,150,1,3,1,1
646e12b8cca43e4c726c45be,1,5,0.34,0.33,3,150,0,3,1,1
646e12b8cca43e4c726c45be,1,6,0.34,0.33,3,150,0,3,1,1
646e12b8cca43e4c726c45be,1,7,0.34,0.33,3,0,0,3,0,0
646e12b8cca43e4c726c45be,1,8,0.34,0.33,3,0,0,3,0,0
646e12b8cca43e4c726c45be,1,9,0.34,0.33,0,150,1,0,1,1
646e12b8cca43e4c726c45be,1,10,0.34,0.33,0,150,1,0,1,1
646e12b8cca43e4c726c45be,1,11,0.34,0.33,0,0,0,0,0,0
646e12b8cca43e4c726c45be,1,12,0.34,0.33,0,0,0,0,0,0
646e12b8cca43e4c726c45be,1,13,0.34,0.33,0,0,0,0,0,0
646e12b8cca43e4c726c45be,1,14,0.34,0.33,3,150,0,3,1,1
646e12b8cca43e4c726c45be,1,15,0.34,0.33,3,150,0,3,1,1
646e12b8cca43e4c726c45be,1,16,0.34,0.33,3,150,0,3,1,1
646e12b8cca43e4c726c45be,1,17,0.34,0.33,3,0,0,3,0,0
646e12b8cca43e4c726c45be,1,18,0.34,0.33,3,150,0,3,1,1
646e12b8cca43e4c726c45be,1,19,0.34,0.33,3,150,1,3,1,1
646e12b8cca43e4c726c45be,1,20,0.34,0.33,3,150,0,3,1,1
646e12b8cca43e4c726c45be,1,21,0.34,0.33,3,0,0,3,0,0
646e12b8cca43e4c726c45be,1,22,0.34,0.33,3,150,0,3,1,1
646e12b8cca43e4c726c45be,1,23,0.34,0.33,3,150,0,3,1,1
646e12b8cca43e4c726c45be,1,24,0.34,0.33,3,150,1,3,1,1
646e12b8cca43e4c726c45be,1,25,0.34,0.33,3,150,0,3,1,1
646e12b8cca43e4c726c45be,1,26,0.34,0.33,3,0,0,3,0,0
646e12b8cca43e4c726c45be,1,27,0.34,0.33,3,150,1,3,1,1
646e12b8cca43e4c726c45be,1,28,0.34,0.33,3,150,0,3,1,1
646e12b8cca43e4c726c45be,1,29,0.34,0.33,3,0,0,3,0,0
646e12b8cca43e4c726c45be,2,0,0.1,0.4,3,0,0,3,0,0
646e12b8cca43e4c726c45be,2,1,0.1,0.4,3,150,0,3,1,1
646e12b8cca43e4c726c45be,2,2,0.1,0.4,3,150,0,3,1,1
646e12b8cca43e4c726c45be,2,3,0.1,0.4,3,150,1,3,1,1
646e12b8cca43e4c726c45be,2,4,0.1,0.4,3,0,0,3,0,0
646e12b8cca43e4c726c45be,2,5,0.1,0.4,2,150,1,2,1,1
646e12b8cca43e4c726c45be,2,6,0.1,0.4,2,0,0,2,0,0
646e12b8cca43e4c726c45be,2,7,0.1,0.4,2,150,0,2,1,1
646e12b8cca43e4c726c45be,2,8,0.1,0.4,2,0,0,2,0,0
646e12b8cca43e4c726c45be,2,9,0.1,0.4,3,150,0,3,1,1
646e12b8cca43e4c726c45be,2,10,0.1,0.4,3,0,0,3,0,0
646e12b8cca43e4c726c45be,2,11,0.1,0.4,2,0,0,2,0,0
646e12b8cca43e4c726c45be,2,12,0.1,0.4,1,150,0,1,1,1
646e12b8cca43e4c726c45be,2,13,0.1,0.4,1,0,0,1,0,0
646e12b8cca43e4c726c45be,2,14,0.1,0.4,1,150,1,1,1,1
646e12b8cca43e4c726c45be,2,15,0.1,0.4,1,150,0,1,1,1
646e12b8cca43e4c726c45be,2,16,0.1,0.4,1,0,0,1,0,0
646e12b8cca43e4c726c45be,2,17,0.1,0.4,1,0,0,1,0,0
646e12b8cca43e4c726c45be,2,18,0.1,0.4,2,0,0,2,0,0
646e12b8cca43e4c726c45be,2,19,0.1,0.4,2,150,1,2,1,1
646e12b8cca43e4c726c45be,2,20,0.1,0.4,2,150,0,2,1,1
646e12b8cca43e4c726c45be,2,21,0.1,0.4,2,0,0,2,0,0
646e12b8cca43e4c726c45be,2,22,0.1,0.4,2,150,0,2,1,1
646e12b8cca43e4c726c45be,2,23,0.1,0.4,2,0,0,2,0,0
646e12b8cca43e4c726c45be,2,24,0.1,0.4,2,150,1,2,1,1
646e12b8cca43e4c726c45be,2,25,0.1,0.4,2,0,0,2,0,0
646e12b8cca43e4c726c45be,2,26,0.1,0.4,3,0,0,3,0,0
646e12b8cca43e4c726c45be,2,27,0.1,0.4,0,0,0,0,0,0
646e12b8cca43e4c726c45be,2,28,0.1,0.4,0,0,0,0,0,0
646e12b8cca43e4c726c45be,2,29,0.1,0.4,0,150,1,0,1,1
646e12b8cca43e4c726c45be,3,0,0,0,3,0,0,3,0,0
646e12b8cca43e4c726c45be,3,1,0,0,3,0,0,3,0,0
646e12b8cca43e4c726c45be,3,2,0,0,3,0,0,3,0,0
646e12b8cca43e4c726c45be,3,3,0,0,3,150,1,3,1,1
646e12b8cca43e4c726c45be,3,4,0,0,3,0,0,3,0,0
646e12b8cca43e4c726c45be,3,5,0,0,2,0,0,2,0,0
646e12b8cca43e4c726c45be,3,6,0,0,1,0,0,1,0,0
646e12b8cca43e4c726c45be,3,7,0,0,2,0,0,2,0,0
646e12b8cca43e4c726c45be,3,8,0,0,3,0,0,3,0,0
646e12b8cca43e4c726c45be,3,9,0,0,3,150,1,3,1,1
646e12b8cca43e4c726c45be,3,10,0,0,3,0,0,3,0,0
646e12b8cca43e4c726c45be,3,11,0,0,3,0,0,3,0,0
646e12b8cca43e4c726c45be,3,12,0,0,1,150,1,1,1,1
646e12b8cca43e4c726c45be,3,13,0,0,1,0,0,1,0,0
646e12b8cca43e4c726c45be,3,14,0,0,1,0,0,1,0,0
646e12b8cca43e4c726c45be,3,15,0,0,2,150,1,2,1,1
646e12b8cca43e4c726c45be,3,16,0,0,2,0,0,2,0,0
646e12b8cca43e4c726c45be,3,17,0,0,2,0,0,2,0,0
646e12b8cca43e4c726c45be,3,18,0,0,0,0,0,0,0,0
646e12b8cca43e4c726c45be,3,19,0,0,0,0,0,0,0,0
646e12b8cca43e4c726c45be,3,20,0,0,0,0,0,0,0,0
646e12b8cca43e4c726c45be,3,21,0,0,0,0,0,0,0,0
646e12b8cca43e4c726c45be,3,22,0,0,0,0,0,0,0,0
646e12b8cca43e4c726c45be,3,23,0,0,0,0,0,0,0,0
646e12b8cca43e4c726c45be,3,24,0,0,0,150,1,0,1,1
646e12b8cca43e4c726c45be,3,25,0,0,0,0,0,0,0,0
646e12b8cca43e4c726c45be,3,26,0,0,3,150,1,3,1,1
646e12b8cca43e4c726c45be,3,27,0,0,3,0,0,3,0,0
646e12b8cca43e4c726c45be,3,28,0,0,2,0,0,2,0,0
646e12b8cca43e4c726c45be,3,29,0,0,0,0,0,0,0,0
646e12b8cca43e4c726c45be,4,0,0.6,0.4,3,150,0,3,1,1
646e12b8cca43e4c726c45be,4,1,0.6,0.4,3,150,0,3,1,1
646e12b8cca43e4c726c45be,4,2,0.6,0.4,3,150,1,3,1,1
646e12b8cca43e4c726c45be,4,3,0.6,0.4,3,150,0,3,1,1
646e12b8cca43e4c726c45be,4,4,0.6,0.4,3,150,0,3,1,1
646e12b8cca43e4c726c45be,4,5,0.6,0.4,3,150,0,3,1,1
646e12b8cca43e4c726c45be,4,6,0.6,0.4,3,150,1,3,1,1
646e12b8cca43e4c726c45be,4,7,0.6,0.4,3,150,0,3,1,1
646e12b8cca43e4c726c45be,4,8,0.6,0.4,3,150,0,3,1,1
646e12b8cca43e4c726c45be,4,9,0.6,0.4,3,150,0,3,1,1
646e12b8cca43e4c726c45be,4,10,0.6,0.4,3,150,0,3,1,1
646e12b8cca43e4c726c45be,4,11,0.6,0.4,3,150,0,3,1,1
646e12b8cca43e4c726c45be,4,12,0.6,0.4,3,150,1,3,1,1
646e12b8cca43e4c726c45be,4,13,0.6,0.4,3,150,0,3,1,1
646e12b8cca43e4c726c45be,4,14,0.6,0.4,3,150,0,3,1,1
646e12b8cca43e4c726c45be,4,15,0.6,0.4,3,150,1,3,1,1
646e12b8cca43e4c726c45be,4,16,0.6,0.4,3,150,0,3,1,1
646e12b8cca43e4c726c45be,4,17,0.6,0.4,3,150,0,3,1,1
646e12b8cca43e4c726c45be,4,18,0.6,0.4,3,150,0,3,1,1
646e12b8cca43e4c726c45be,4,19,0.6,0.4,3,150,0,3,1,1
646e12b8cca43e4c726c45be,4,20,0.6,0.4,3,150,1,3,1,1
646e12b8cca43e4c726c45be,4,21,0.6,0.4,3,150,0,3,1,1
646e12b8cca43e4c726c45be,4,22,0.6,0.4,3,150,0,3,1,1
646e12b8cca43e4c726c45be,4,23,0.6,0.4,3,150,0,3,1,1
646e12b8cca43e4c726c45be,4,24,0.6,0.4,3,150,0,3,1,1
646e12b8cca43e4c726c45be,4,25,0.6,0.4,3,150,0,3,1,1
646e12b8cca43e4c726c45be,4,26,0.6,0.4,3,150,1,3,1,1
646e12b8cca43e4c726c45be,4,27,0.6,0.4,3,150,0,3,1,1
646e12b8cca43e4c726c45be,4,28,0.6,0.4,3,150,0,3,1,1
646e12b8cca43e4c726c45be,4,29,0.6,0.4,3,150,0,3,1,1
5c2e9e4b9396d000016214de,1,0,0.34,0.33,3,150,0,3,1,1
5c2e9e4b9396d000016214de,1,1,0.34,0.33,3,150,1,3,1,1
5c2e9e4b9396d000016214de,1,2,0.34,0.33,3,0,0,3,0,0
5c2e9e4b9396d000016214de,1,3,0.34,0.33,3,150,0,3,1,1
5c2e9e4b9396d000016214de,1,4,0.34,0.33,3,0,0,3,0,0
5c2e9e4b9396d000016214de,1,5,0.34,0.33,2,150,1,2,1,1
5c2e9e4b9396d000016214de,1,6,0.34,0.33,2,0,0,2,0,0
5c2e9e4b9396d000016214de,1,7,0.34,0.33,0,0,0,0,0,0
5c2e9e4b9396d000016214de,1,8,0.34,0.33,3,150,0,3,1,1
5c2e9e4b9396d000016214de,1,9,0.34,0.33,3,150,0,3,1,1
5c2e9e4b9396d000016214de,1,10,0.34,0.33,3,0,0,3,0,0
5c2e9e4b9396d000016214de,1,11,0.34,0.33,3,150,1,3,1,1
5c2e9e4b9396d000016214de,1,12,0.34,0.33,3,0,0,3,0,0
5c2e9e4b9396d000016214de,1,13,0.34,0.33,2,150,0,2,1,1
